time,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,cloud_cover,wind_speed_10m,wind_gusts_10m,precipitation,rain,weather_code
2025-12-01T20:00,19.9,87,17.7,912.7,12,9.0,18.7,0.0,0.0,0
2025-12-01T21:00,19.5,89,17.5,913.4,20,11.4,23.8,0.0,0.0,1
2025-12-01T22:00,19.0,89,17.2,913.2,21,12.3,26.6,0.0,0.0,1
2025-12-01T23:00,19.1,93,17.9,912.7,20,10.1,26.3,0.0,0.0,1
2025-12-02T00:00,19.0,93,17.8,912.1,17,9.7,20.9,0.0,0.0,0
2025-12-02T01:00,18.8,94,17.7,912.1,97,10.8,23.0,0.0,0.0,3
2025-12-02T02:00,18.9,93,17.8,911.7,86,11.9,25.9,0.0,0.0,3
2025-12-02T03:00,19.1,92,17.8,911.6,97,12.8,27.7,0.0,0.0,3
2025-12-02T04:00,19.2,92,17.9,911.1,76,13.0,28.4,0.0,0.0,2
2025-12-02T05:00,18.5,97,18.0,911.4,100,11.0,28.4,0.0,0.0,3
2025-12-02T06:00,18.5,98,18.2,911.9,100,12.1,26.3,0.0,0.0,3
2025-12-02T07:00,19.1,94,18.1,912.9,30,13.4,31.3,0.0,0.0,1
2025-12-02T08:00,20.9,83,17.9,913.6,2,11.8,33.8,0.0,0.0,0
2025-12-02T09:00,22.8,74,17.8,914.1,8,10.9,29.5,0.0,0.0,0
2025-12-02T10:00,24.0,69,18.1,914.1,80,12.0,31.3,0.0,0.0,3
2025-12-02T11:00,24.6,65,17.6,914.1,100,13.8,33.5,0.0,0.0,3
2025-12-02T12:00,24.2,66,17.5,913.1,100,12.3,33.8,0.0,0.0,3
2025-12-02T13:00,24.2,66,17.5,912.2,100,10.5,30.6,0.0,0.0,3
2025-12-02T14:00,24.6,63,17.2,911.0,100,11.8,31.3,0.0,0.0,3
2025-12-02T15:00,24.8,64,17.5,910.8,92,11.5,31.7,0.0,0.0,3
2025-12-02T16:00,24.3,66,17.6,910.7,91,13.1,31.0,0.0,0.0,3
2025-12-02T17:00,22.4,80,18.8,911.0,78,11.4,30.6,0.0,0.0,2
2025-12-02T18:00,21.1,88,19.0,911.5,97,11.5,25.6,0.0,0.0,3
2025-12-02T19:00,20.7,91,19.2,912.1,87,10.3,25.2,0.0,0.0,3
2025-12-02T20:00,20.5,93,19.3,912.7,71,11.3,24.5,0.0,0.0,2
2025-12-02T21:00,20.3,93,19.1,913.2,73,12.2,27.0,0.0,0.0,2
2025-12-02T22:00,19.8,93,18.7,913.1,59,12.4,27.4,0.1,0.1,51
2025-12-02T23:00,19.6,95,18.8,913.2,99,11.5,28.4,0.2,0.2,51
2025-12-03T00:00,19.7,95,18.9,912.5,100,12.3,25.9,0.4,0.4,51
2025-12-03T01:00,19.6,96,19.0,911.9,100,12.5,26.6,0.0,0.0,3
2025-12-03T02:00,19.7,94,18.7,911.1,100,12.3,27.7,0.0,0.0,3
2025-12-03T03:00,19.3,95,18.5,910.8,100,13.1,28.1,0.0,0.0,3
2025-12-03T04:00,19.1,98,18.7,910.7,100,13.8,30.2,0.0,0.0,3
2025-12-03T05:00,19.1,96,18.4,911.7,99,13.8,38.9,0.0,0.0,3
2025-12-03T06:00,19.1,95,18.3,912.6,100,15.8,33.5,0.0,0.0,3
2025-12-03T07:00,19.3,95,18.6,913.5,100,15.4,34.6,0.3,0.3,51
2025-12-03T08:00,20.9,86,18.5,914.4,100,17.2,39.6,0.1,0.1,51
2025-12-03T09:00,22.5,80,18.8,915.1,100,14.8,39.6,0.0,0.0,3
2025-12-03T10:00,22.4,81,19.0,914.7,68,13.4,35.6,0.1,0.1,51
2025-12-03T11:00,23.9,72,18.5,915.1,70,14.6,35.6,0.1,0.1,51
2025-12-03T12:00,24.2,70,18.4,914.1,47,14.1,37.8,0.2,0.2,51
2025-12-03T13:00,25.0,67,18.4,913.3,30,13.7,36.0,0.1,0.1,51
2025-12-03T14:00,25.0,66,18.2,912.4,86,14.1,36.4,0.1,0.1,51
2025-12-03T15:00,25.0,65,18.0,911.9,34,13.9,35.6,0.1,0.1,51
2025-12-03T16:00,24.5,67,18.1,911.9,44,12.0,34.2,0.1,0.1,51
2025-12-03T17:00,23.3,79,19.5,912.7,65,8.5,28.8,0.0,0.0,2
2025-12-03T18:00,21.5,87,19.2,913.0,100,9.1,19.4,0.1,0.1,51
2025-12-03T19:00,21.1,90,19.4,913.7,100,10.8,22.3,0.0,0.0,3
2025-12-03T20:00,20.6,93,19.5,914.3,100,11.6,26.6,0.0,0.0,3
2025-12-03T21:00,20.0,95,19.2,914.7,100,11.5,26.3,0.0,0.0,3
2025-12-03T22:00,19.8,95,18.9,914.5,98,9.5,25.2,0.0,0.0,3
2025-12-03T23:00,19.6,95,18.8,914.1,84,11.3,24.5,0.0,0.0,3
2025-12-04T00:00,19.4,96,18.8,913.5,100,10.9,24.1,0.0,0.0,3
2025-12-04T01:00,19.6,97,19.0,913.0,100,10.3,25.6,0.0,0.0,3
2025-12-04T02:00,19.6,97,19.2,912.4,100,8.5,23.0,0.1,0.1,51
2025-12-04T03:00,19.7,96,19.1,912.6,100,9.2,21.6,0.1,0.1,51
2025-12-04T04:00,19.7,95,18.9,912.6,93,9.9,21.6,0.0,0.0,3
2025-12-04T05:00,19.4,97,19.0,913.1,100,10.5,21.6,0.0,0.0,3
2025-12-04T06:00,19.3,97,18.9,913.8,100,11.5,24.5,0.0,0.0,3
2025-12-04T07:00,19.7,96,19.1,914.5,84,14.3,30.2,0.0,0.0,3
2025-12-04T08:00,21.4,85,18.8,915.6,75,14.2,34.2,0.0,0.0,2
2025-12-04T09:00,22.6,79,18.7,916.5,98,13.3,33.1,0.0,0.0,3
2025-12-04T10:00,23.0,75,18.4,916.6,99,13.5,32.4,0.0,0.0,3
2025-12-04T11:00,23.8,71,18.3,916.2,100,11.7,32.4,0.0,0.0,3
2025-12-04T12:00,24.6,68,18.3,915.2,38,10.3,30.6,0.0,0.0,1
2025-12-04T13:00,25.9,62,18.1,914.5,27,10.8,29.2,0.0,0.0,1
2025-12-04T14:00,25.2,63,17.7,913.5,38,11.7,31.3,0.0,0.0,1
2025-12-04T15:00,24.9,64,17.7,913.1,43,11.5,31.0,0.0,0.0,1
2025-12-04T16:00,23.6,71,18.0,913.4,100,11.6,30.2,0.2,0.2,51
2025-12-04T17:00,21.7,83,18.6,914.4,100,12.4,30.6,7.0,7.0,63
2025-12-04T18:00,20.8,85,18.2,914.7,98,12.2,27.4,0.1,0.1,51
2025-12-04T19:00,20.8,88,18.6,915.4,95,12.3,27.4,0.0,0.0,3
2025-12-04T20:00,20.2,91,18.8,915.8,100,13.4,29.2,0.0,0.0,3
2025-12-04T21:00,19.6,94,18.7,916.1,100,13.5,29.9,0.0,0.0,3
2025-12-04T22:00,19.3,96,18.6,915.8,100,12.0,29.5,0.0,0.0,3
2025-12-04T23:00,20.1,96,19.4,915.9,100,13.9,26.3,0.0,0.0,3
2025-12-05T00:00,20.1,93,19.0,915.7,100,12.5,33.8,0.1,0.1,51
2025-12-05T01:00,19.6,94,18.6,915.0,99,12.4,28.4,0.0,0.0,3
2025-12-05T02:00,19.4,95,18.5,914.3,100,11.4,26.6,0.0,0.0,3
2025-12-05T03:00,19.4,94,18.4,914.3,100,11.7,26.6,0.0,0.0,3
2025-12-05T04:00,19.3,95,18.4,914.3,100,11.6,25.6,0.0,0.0,3
2025-12-05T05:00,19.5,96,18.8,914.6,100,11.4,27.0,0.0,0.0,3
2025-12-05T06:00,19.6,95,18.7,915.4,100,12.0,26.6,0.1,0.1,51
2025-12-05T07:00,19.8,93,18.7,915.7,73,13.3,28.4,0.0,0.0,2
2025-12-05T08:00,21.2,84,18.4,916.5,100,17.4,39.2,0.0,0.0,3
2025-12-05T09:00,21.2,84,18.5,916.9,92,16.0,40.0,0.1,0.1,51
2025-12-05T10:00,22.2,78,18.2,917.0,81,16.8,39.2,0.1,0.1,51
2025-12-05T11:00,23.0,72,17.6,916.9,73,15.0,40.0,0.3,0.3,51
2025-12-05T12:00,23.9,67,17.5,916.2,84,15.3,38.2,0.3,0.3,51
2025-12-05T13:00,24.7,65,17.7,915.2,97,15.2,39.6,0.1,0.1,51
2025-12-05T14:00,24.9,62,17.1,914.3,100,14.4,38.9,0.1,0.1,51
2025-12-05T15:00,24.6,62,16.8,914.0,98,14.7,36.4,0.0,0.0,3
2025-12-05T16:00,23.8,66,17.0,913.9,100,14.3,35.3,0.1,0.1,51
2025-12-05T17:00,23.6,67,17.0,914.3,100,10.7,33.8,0.0,0.0,3
2025-12-05T18:00,22.3,74,17.4,914.6,99,11.6,24.8,0.0,0.0,3
2025-12-05T19:00,21.6,79,17.7,915.2,82,11.6,25.6,0.0,0.0,3
2025-12-05T20:00,20.7,83,17.8,915.9,53,12.1,26.3,0.0,0.0,2
2025-12-05T21:00,20.0,89,18.1,916.3,98,11.2,26.3,0.0,0.0,3
2025-12-05T22:00,19.7,91,18.2,916.2,100,11.6,25.2,0.0,0.0,3
2025-12-05T23:00,19.8,94,18.7,916.1,100,12.1,28.4,0.0,0.0,3
2025-12-06T00:00,19.7,92,18.4,915.9,46,13.5,30.6,0.0,0.0,1
2025-12-06T01:00,19.0,94,17.9,915.2,66,14.1,31.0,0.0,0.0,2
2025-12-06T02:00,18.2,96,17.6,914.8,100,12.5,31.0,0.0,0.0,3
2025-12-06T03:00,18.0,96,17.3,914.2,100,12.6,28.1,0.0,0.0,3
2025-12-06T04:00,17.8,94,16.8,914.3,48,12.3,27.7,0.0,0.0,1
2025-12-06T05:00,17.5,96,16.9,914.9,100,11.5,27.7,0.0,0.0,3
2025-12-06T06:00,17.4,95,16.6,915.2,100,11.2,25.9,0.0,0.0,3
2025-12-06T07:00,17.7,92,16.4,915.8,100,11.6,27.4,0.0,0.0,3
2025-12-06T08:00,19.3,82,16.1,916.5,49,10.9,27.7,0.0,0.0,1
2025-12-06T09:00,21.2,67,14.8,917.5,99,11.1,29.9,0.0,0.0,3
2025-12-06T10:00,22.8,57,13.9,917.5,100,10.8,29.9,0.0,0.0,3
2025-12-06T11:00,23.8,57,14.7,917.5,99,11.3,30.2,0.0,0.0,3
2025-12-06T12:00,25.1,52,14.6,916.6,100,13.5,36.7,0.0,0.0,3
2025-12-06T13:00,25.2,51,14.3,915.6,100,12.5,35.3,0.0,0.0,3
2025-12-06T14:00,25.6,50,14.3,915.0,100,11.7,32.4,0.0,0.0,3
2025-12-06T15:00,24.9,53,14.8,914.8,61,11.0,31.0,0.0,0.0,2
2025-12-06T16:00,24.8,53,14.7,914.7,58,9.7,28.1,0.0,0.0,2
2025-12-06T17:00,23.4,64,16.2,914.7,68,9.6,24.1,0.0,0.0,2
2025-12-06T18:00,21.9,73,16.8,915.1,96,7.6,19.8,0.0,0.0,3
2025-12-06T19:00,21.2,76,16.9,915.8,100,8.9,17.3,0.0,0.0,3
2025-12-06T20:00,20.4,79,16.6,916.6,100,10.3,20.5,0.0,0.0,3
2025-12-06T21:00,19.7,83,16.7,917.0,94,11.0,23.0,0.0,0.0,3
2025-12-06T22:00,18.9,90,17.2,916.4,49,11.2,23.0,0.0,0.0,1
2025-12-06T23:00,18.6,93,17.5,916.3,98,12.1,25.2,0.0,0.0,3
2025-12-07T00:00,18.3,96,17.6,916.0,97,12.0,25.6,0.0,0.0,3
2025-12-07T01:00,17.8,98,17.6,915.0,100,12.5,26.3,0.0,0.0,3
2025-12-07T02:00,17.5,99,17.3,914.6,100,13.1,28.4,0.0,0.0,3
2025-12-07T03:00,17.6,96,16.9,914.5,100,11.7,28.4,0.0,0.0,3
2025-12-07T04:00,17.2,97,16.7,914.2,100,11.0,25.6,0.0,0.0,3
2025-12-07T05:00,17.0,98,16.7,914.8,100,12.2,23.8,0.0,0.0,3
2025-12-07T06:00,17.1,96,16.4,915.2,99,11.4,26.6,0.0,0.0,3
2025-12-07T07:00,17.5,93,16.3,915.7,100,10.9,25.2,0.0,0.0,3
2025-12-07T08:00,19.2,83,16.2,916.5,98,8.8,25.9,0.0,0.0,3
2025-12-07T09:00,21.2,73,16.3,917.2,100,8.1,23.8,0.0,0.0,3
2025-12-07T10:00,23.0,65,15.9,917.4,99,8.5,25.6,0.0,0.0,3
2025-12-07T11:00,24.0,61,16.0,917.4,99,7.3,27.0,0.0,0.0,3
2025-12-07T12:00,25.5,53,15.4,916.9,98,7.2,24.5,0.0,0.0,3
2025-12-07T13:00,26.4,48,14.6,916.0,77,7.8,25.6,0.0,0.0,2
2025-12-07T14:00,26.5,46,13.9,915.2,43,8.5,25.9,0.0,0.0,1
2025-12-07T15:00,26.2,45,13.5,914.8,28,9.5,26.6,0.0,0.0,1
2025-12-07T16:00,25.6,47,13.3,914.8,31,10.0,27.0,0.0,0.0,1
2025-12-07T17:00,24.0,61,16.0,915.1,62,8.7,26.3,0.0,0.0,2
2025-12-07T18:00,22.6,69,16.7,915.1,16,8.8,18.4,0.0,0.0,0
2025-12-07T19:00,21.8,71,16.3,915.6,10,11.0,22.3,0.0,0.0,0
2025-12-07T20:00,20.7,75,16.2,915.9,9,11.5,24.8,0.0,0.0,0
2025-12-07T21:00,19.6,82,16.5,916.3,1,11.1,24.1,0.0,0.0,0
2025-12-07T22:00,18.8,87,16.5,915.9,10,11.0,23.4,0.0,0.0,0
2025-12-07T23:00,18.2,93,17.0,915.8,34,11.6,24.1,0.0,0.0,1
2025-12-08T00:00,17.6,97,17.1,915.5,100,11.0,24.5,0.0,0.0,3
2025-12-08T01:00,17.5,97,17.0,914.7,100,11.4,24.8,0.0,0.0,3
2025-12-08T02:00,17.4,95,16.7,914.2,90,10.0,24.5,0.0,0.0,3
2025-12-08T03:00,16.9,97,16.5,913.5,84,7.7,22.3,0.0,0.0,3
2025-12-08T04:00,16.7,97,16.3,913.6,95,7.8,16.9,0.0,0.0,3
2025-12-08T05:00,16.1,99,16.0,913.6,100,9.0,17.3,0.0,0.0,3
2025-12-08T06:00,15.9,99,15.7,914.5,100,8.1,18.0,0.0,0.0,3
2025-12-08T07:00,16.0,98,15.6,915.2,100,7.1,17.3,0.0,0.0,3
2025-12-08T08:00,17.6,88,15.5,916.3,17,5.5,19.4,0.0,0.0,0
2025-12-08T09:00,20.9,65,14.2,917.3,14,5.9,19.8,0.0,0.0,0
2025-12-08T10:00,23.4,47,11.6,917.1,9,6.4,22.3,0.0,0.0,0
2025-12-08T11:00,24.9,39,10.2,917.1,0,7.7,25.9,0.0,0.0,0
2025-12-08T12:00,26.5,30,7.6,916.3,0,8.8,27.7,0.0,0.0,0
2025-12-08T13:00,27.1,29,7.3,915.4,0,9.8,29.5,0.0,0.0,0
2025-12-08T14:00,27.1,29,7.3,914.4,0,11.3,32.0,0.0,0.0,0
2025-12-08T15:00,26.7,29,7.2,914.1,0,12.3,33.1,0.0,0.0,0
2025-12-08T16:00,25.8,32,7.8,914.1,2,11.8,33.1,0.0,0.0,0
2025-12-08T17:00,23.7,43,10.3,914.4,0,11.9,31.0,0.0,0.0,0
2025-12-08T18:00,21.8,50,10.8,914.9,0,13.6,28.4,0.0,0.0,0
2025-12-08T19:00,20.6,59,12.2,915.4,0,13.7,29.2,0.0,0.0,0
2025-12-08T20:00,19.6,67,13.4,915.8,0,12.7,28.8,0.0,0.0,0
2025-12-08T21:00,18.6,73,13.7,916.0,0,12.3,26.6,0.0,0.0,0
2025-12-08T22:00,17.8,78,13.8,915.4,0,11.8,25.9,0.0,0.0,0
